"Player_Id","Player_Id_Str","Player","Position","Short_Name","Team_Id","Team","Salary","Season"
"4278076","nick-richards","Nick Richards","C","CHA","charlotte-hornets","Charlotte Hornets","1000000",2020
"4431688","jahmi'us-ramsey","Jahmi'us Ramsey","SG","SAC","sacramento-kings","Sacramento Kings","1000000",2020
"3015","paul-millsap","Paul Millsap","PF","DEN","denver-nuggets","Denver Nuggets","1000000",2020
"2580349","ron-baker","Ron Baker","G","WSH","washington-wizards","Washington Wizards","948580",2020
"2581184","anthony-gill","Anthony Gill","PF","WSH","washington-wizards","Washington Wizards","898310",2020
"4066446","elijah-hughes","Elijah Hughes","SF","UTAH","utah-jazz","Utah Jazz","898310",2020
"2995105","stanton-kidd","Stanton Kidd","SF","UTAH","utah-jazz","Utah Jazz","898310",2020
"4395626","tre-jones","Tre Jones","PG","SA","san-antonio-spurs","San Antonio Spurs","898310",2020
"4397166","cj-elleby","CJ Elleby","SG","POR","portland-trail-blazers","Portland Trail Blazers","898310",2020
"4395702","isaiah-joe","Isaiah Joe","SG","PHI","philadelphia-76ers","Philadelphia 76ers","898310",2020
"4277883","jordan-nwora","Jordan Nwora","SF","MIL","milwaukee-bucks","Milwaukee Bucks","898310",2020
"4066757","sam-merrill","Sam Merrill","F","MIL","milwaukee-bucks","Milwaukee Bucks","898310",2020
"4065778","max-strus","Max Strus","SG","MIA","miami-heat","Miami Heat","898310",2020
"4397215","daniel-oturu","Daniel Oturu","C","LAC","la-clippers","LA Clippers","898310",2020
"4431828","kenyon-martin-jr.","Kenyon Martin Jr.","SF","HOU","houston-rockets","Houston Rockets","898310",2020
"4423883","deividas-sirvydis","Deividas Sirvydis","SG","DET","detroit-pistons","Detroit Pistons","898310",2020
"3936294","isaiah-briscoe","Isaiah Briscoe","G","ORL","orlando-magic","Orlando Magic","838464",2020
"3893019","timothe-luwawu-cabarrot","Timothe Luwawu-Cabarrot","SG","BKN","brooklyn-nets","Brooklyn Nets","654469",2020
"6628","dion-waiters","Dion Waiters","G","LAL","los-angeles-lakers","Los Angeles Lakers","375385",2020
"2608892","norvel-pelle","Norvel Pelle","F","CLE","cleveland-cavaliers","Cleveland Cavaliers","350189",2020
"6434","jimmer-fredette","Jimmer Fredette","G","PHX","phoenix-suns","Phoenix Suns","208509",2020
