"Player_Id","Player_Id_Str","Player","Position","Short_Name","Team_Id","Team","Salary","Season","Height","Feet","Inches","Weight","DOB","Draft_Year","Draft_Round","Draft_Pick","Draft_Team"
"2774","ian-mahinmi","Ian Mahinmi","C","IND","indiana-pacers","Indiana Pacers","4000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994","jordan-hill","Jordan Hill","C","IND","indiana-pacers","Indiana Pacers","4000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480","derrick-williams","Derrick Williams","PF","NY","new-york-knicks","New York Knicks","4000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6569","alan-anderson","Alan Anderson","SG","WSH","washington-wizards","Washington Wizards","4000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","thabo-sefolosha","Thabo Sefolosha","F","ATL","atlanta-hawks","Atlanta Hawks","4000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2753","raymond-felton","Raymond Felton","G","DAL","dallas-mavericks","Dallas Mavericks","3950313",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4269","nemanja-bjelica","Nemanja Bjelica","PF","MIN","minnesota-timberwolves","Minnesota Timberwolves","3950001",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6578","harrison-barnes","Harrison Barnes","SF","GS","golden-state-warriors","Golden State Warriors","3873398",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","marreese-speights","Marreese Speights","F","GS","golden-state-warriors","Golden State Warriors","3815000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596107","alex-len","Alex Len","C","PHX","phoenix-suns","Phoenix Suns","3807120",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102528","dante-exum","Dante Exum","PG","HOU","houston-rockets","Houston Rockets","3777720",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","nick-collison","Nick Collison","F","OKC","oklahoma-city-thunder","Oklahoma City Thunder","3750000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6615","kyle-o'quinn","Kyle O'Quinn","C","NY","new-york-knicks","New York Knicks","3750000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995706","mario-hezonja","Mario Hezonja","F","ORL","orlando-magic","Orlando Magic","3741480",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4004","patty-mills","Patty Mills","PG","SA","san-antonio-spurs","San Antonio Spurs","3578947",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6619","terrence-ross","Terrence Ross","SG","TOR","toronto-raptors","Toronto Raptors","3553917",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","matt-barnes","Matt Barnes","SF","MEM","memphis-grizzlies","Memphis Grizzlies","3542500",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6579","will-barton","Will Barton","SF","DEN","denver-nuggets","Denver Nuggets","3533333",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991280","nerlens-noel","Nerlens Noel","C","PHI","philadelphia-76ers","Philadelphia 76ers","3457800",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990992","marcus-smart","Marcus Smart","PG","BOS","boston-celtics","Boston Celtics","3431040",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593","bojan-bogdanovic","Bojan Bogdanovic","SF","BKN","brooklyn-nets","Brooklyn Nets","3425510",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4239","evan-turner","Evan Turner","G","BOS","boston-celtics","Boston Celtics","3425510",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991282","willie-cauley-stein","Willie Cauley-Stein","C","SAC","sacramento-kings","Sacramento Kings","3398280",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4253","quincy-pondexter","Quincy Pondexter","F","SA","san-antonio-spurs","San Antonio Spurs","3382023",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","paul-pierce","Paul Pierce","SF","LAC","la-clippers","LA Clippers","3376000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","anthony-morrow","Anthony Morrow","SG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","3344000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6622","mike-scott","Mike Scott","PF","ATL","atlanta-hawks","Atlanta Hawks","3333333",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","drew-gooden","Drew Gooden","PF","WSH","washington-wizards","Washington Wizards","3300000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6585","andre-drummond","Andre Drummond","C","DET","detroit-pistons","Detroit Pistons","3272091",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566741","kj-mcdaniels","KJ McDaniels","F","HOU","houston-rockets","Houston Rockets","3189794",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578213","ben-mclemore","Ben McLemore","G","SAC","sacramento-kings","Sacramento Kings","3156600",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003","randy-foye","Randy Foye","SG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","3135000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064514","julius-randle","Julius Randle","PF","LAL","los-angeles-lakers","Los Angeles Lakers","3132240",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6617","austin-rivers","Austin Rivers","PG","LAC","la-clippers","LA Clippers","3110796",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3892818","emmanuel-mudiay","Emmanuel Mudiay","G","DEN","denver-nuggets","Denver Nuggets","3102240",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6605","meyers-leonard","Meyers Leonard","C","POR","portland-trail-blazers","Portland Trail Blazers","3075880",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6431","norris-cole","Norris Cole","F","NO","new-orleans-pelicans","New Orleans Pelicans","3036927",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6603","jeremy-lamb","Jeremy Lamb","SG","CHA","charlotte-hornets","Charlotte Hornets","3034356",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276","anthony-tolliver","Anthony Tolliver","F","DET","detroit-pistons","Detroit Pistons","3000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3417","jerryd-bayless","Jerryd Bayless","G","MIL","milwaukee-bucks","Milwaukee Bucks","3000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3415","d.j.-augustin","D.J. Augustin","PG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","3000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745","brandon-bass","Brandon Bass","PF","LAL","los-angeles-lakers","Los Angeles Lakers","3000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6592","john-henson","John Henson","F","MIL","milwaukee-bucks","Milwaukee Bucks","2943221",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4284","tibor-pleiss","Tibor Pleiss","C","UTAH","utah-jazz","Utah Jazz","2900000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","luis-scola","Luis Scola","F","TOR","toronto-raptors","Toronto Raptors","2900000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6591","maurice-harkless","Maurice Harkless","SF","POR","portland-trail-blazers","Portland Trail Blazers","2894059",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2581018","kentavious-caldwell-pope","Kentavious Caldwell-Pope","SG","DET","detroit-pistons","Detroit Pistons","2891760",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991042","nik-stauskas","Nik Stauskas","G","PHI","philadelphia-76ers","Philadelphia 76ers","2869440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6641","brian-roberts","Brian Roberts","PG","CHA","charlotte-hornets","Charlotte Hornets","2854940",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","udonis-haslem","Udonis Haslem","PF","MIA","miami-heat","Miami Heat","2854940",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981","kirk-hinrich","Kirk Hinrich","SG","CHI","chicago-bulls","Chicago Bulls","2854940",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974","dante-cunningham","Dante Cunningham","F","NO","new-orleans-pelicans","New Orleans Pelicans","2850000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134881","stanley-johnson","Stanley Johnson","SF","DET","detroit-pistons","Detroit Pistons","2841960",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6577","furkan-aldemir","Furkan Aldemir","PF","PHI","philadelphia-76ers","Philadelphia 76ers","2836768",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554","omri-casspi","Omri Casspi","F","SAC","sacramento-kings","Sacramento Kings","2836186",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6427","bismack-biyombo","Bismack Biyombo","C","TOR","toronto-raptors","Toronto Raptors","2814000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","manu-ginobili","Manu Ginobili","G","SA","san-antonio-spurs","San Antonio Spurs","2814000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3413","darrell-arthur","Darrell Arthur","F","DEN","denver-nuggets","Denver Nuggets","2814000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467","sonny-weems","Sonny Weems","SG","PHX","phoenix-suns","Phoenix Suns","2814000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4289","kevin-seraphin","Kevin Seraphin","C","NY","new-york-knicks","New York Knicks","2814000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","luke-ridnour","Luke Ridnour","PG","TOR","toronto-raptors","Toronto Raptors","2750000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579260","trey-burke","Trey Burke","PG","UTAH","utah-jazz","Utah Jazz","2658240",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078284","noah-vonleh","Noah Vonleh","F","POR","portland-trail-blazers","Portland Trail Blazers","2637720",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6631","tyler-zeller","Tyler Zeller","C","BOS","boston-celtics","Boston Celtics","2616975",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579294","frank-kaminsky","Frank Kaminsky","PF","CHA","charlotte-hornets","Charlotte Hornets","2612520",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6624","jared-sullinger","Jared Sullinger","C","BOS","boston-celtics","Boston Celtics","2569260",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490149","cj-mccollum","CJ McCollum","SG","POR","portland-trail-blazers","Portland Trail Blazers","2525160",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583639","elfrid-payton","Elfrid Payton","PG","ORL","orlando-magic","Orlando Magic","2505720",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","leandro-barbosa","Leandro Barbosa","G","GS","golden-state-warriors","Golden State Warriors","2500000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247","joel-anthony","Joel Anthony","C","DET","detroit-pistons","Detroit Pistons","2500000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3999","james-johnson","James Johnson","PF","TOR","toronto-raptors","Toronto Raptors","2500000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6597","terrence-jones","Terrence Jones","PF","HOU","houston-rockets","Houston Rockets","2489530",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135047","justise-winslow","Justise Winslow","PF","MIA","miami-heat","Miami Heat","2481720",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454","shelvin-mack","Shelvin Mack","G","UTAH","utah-jazz","Utah Jazz","2433333",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596108","michael-carter-williams","Michael Carter-Williams","PG","MIL","milwaukee-bucks","Milwaukee Bucks","2399040",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6614","andrew-nicholson","Andrew Nicholson","F","ORL","orlando-magic","Orlando Magic","2380593",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528588","doug-mcdermott","Doug McDermott","SF","CHI","chicago-bulls","Chicago Bulls","2380440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133628","myles-turner","Myles Turner","C","IND","indiana-pacers","Indiana Pacers","2357760",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6464","donatas-motiejunas","Donatas Motiejunas","F","HOU","houston-rockets","Houston Rockets","2288205",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6588","evan-fournier","Evan Fournier","SG","ORL","orlando-magic","Orlando Magic","2288205",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991235","steven-adams","Steven Adams","C","OKC","oklahoma-city-thunder","Oklahoma City Thunder","2279040",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3192","aaron-brooks","Aaron Brooks","G","CHI","chicago-bulls","Chicago Bulls","2250000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136196","trey-lyles","Trey Lyles","PF","UTAH","utah-jazz","Utah Jazz","2239800",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3231","ramon-sessions","Ramon Sessions","G","WSH","washington-wizards","Washington Wizards","2170465",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760","danny-granger","Danny Granger","SF","DET","detroit-pistons","Detroit Pistons","2170465",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","beno-udrih","Beno Udrih","PG","MEM","memphis-grizzlies","Memphis Grizzlies","2170465",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","steve-blake","Steve Blake","PG","DET","detroit-pistons","Detroit Pistons","2170465",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489663","kelly-olynyk","Kelly Olynyk","PF","BOS","boston-celtics","Boston Celtics","2165160",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064440","zach-lavine","Zach LaVine","SG","MIN","minnesota-timberwolves","Minnesota Timberwolves","2148360",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6607","kendall-marshall","Kendall Marshall","PG","PHI","philadelphia-76ers","Philadelphia 76ers","2144772",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4299","jeremy-lin","Jeremy Lin","G","CHA","charlotte-hornets","Charlotte Hornets","2139000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4300","gary-neal","Gary Neal","PG","WSH","washington-wizards","Washington Wizards","2139000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136193","devin-booker","Devin Booker","SG","PHX","phoenix-suns","Phoenix Suns","2127840",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6616","miles-plumlee","Miles Plumlee","C","MIL","milwaukee-bucks","Milwaukee Bucks","2109294",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","mo-williams","Mo Williams","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","2100000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","david-lee","David Lee","PF","DAL","dallas-mavericks","Dallas Mavericks","2085671",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993875","shabazz-muhammad","Shabazz Muhammad","F","MIN","minnesota-timberwolves","Minnesota Timberwolves","2056920",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968436","joe-ingles","Joe Ingles","SF","UTAH","utah-jazz","Utah Jazz","2050000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982334","t.j.-warren","T.J. Warren","SF","PHX","phoenix-suns","Phoenix Suns","2041080",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6598","perry-jones","Perry Jones","SF","NO","new-orleans-pelicans","New Orleans Pelicans","2038206",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064230","cameron-payne","Cameron Payne","PG","OKC","oklahoma-city-thunder","Oklahoma City Thunder","2021520",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6587","festus-ezeli","Festus Ezeli","C","GS","golden-state-warriors","Golden State Warriors","2008748",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3965","dejuan-blair","DeJuan Blair","C","WSH","washington-wizards","Washington Wizards","2000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6637","kent-bazemore","Kent Bazemore","SF","ATL","atlanta-hawks","Atlanta Hawks","2000000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032977","giannis-antetokounmpo","Giannis Antetokounmpo","PF","MIL","milwaukee-bucks","Milwaukee Bucks","1953960",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531100","adreian-payne","Adreian Payne","PF","MIN","minnesota-timberwolves","Minnesota Timberwolves","1938840",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133603","kelly-oubre-jr.","Kelly Oubre Jr.","SG","WSH","washington-wizards","Washington Wizards","1920240",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032980","lucas-nogueira","Lucas Nogueira","C","TOR","toronto-raptors","Toronto Raptors","1842000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102530","jusuf-nurkic","Jusuf Nurkic","C","DEN","denver-nuggets","Denver Nuggets","1842000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3074752","terry-rozier","Terry Rozier","SG","BOS","boston-celtics","Boston Celtics","1824360",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032979","dennis-schroder","Dennis Schroder","PG","ATL","atlanta-hawks","Atlanta Hawks","1763400",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064509","james-young","James Young","G","BOS","boston-celtics","Boston Celtics","1749840",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137733","rashad-vaughn","Rashad Vaughn","G","MIL","milwaukee-bucks","Milwaukee Bucks","1733040",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488651","ryan-kelly","Ryan Kelly","PF","LAL","los-angeles-lakers","Los Angeles Lakers","1724250",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959753","joffrey-lauvergne","Joffrey Lauvergne","F","DEN","denver-nuggets","Denver Nuggets","1709719",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2560823","zoran-dragic","Zoran Dragic","SG","BOS","boston-celtics","Boston Celtics","1706225",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3059281","tyler-ennis","Tyler Ennis","G","MIL","milwaukee-bucks","Milwaukee Bucks","1662360",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991184","sam-dekker","Sam Dekker","F","HOU","houston-rockets","Houston Rockets","1646400",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6485","lance-thomas","Lance Thomas","F","NY","new-york-knicks","New York Knicks","1636842",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3041","lou-amundson","Lou Amundson","PF","NY","new-york-knicks","New York Knicks","1635476",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959745","sergey-karasev","Sergey Karasev","SG","BKN","brooklyn-nets","Brooklyn Nets","1599840",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999547","gary-harris","Gary Harris","SG","DEN","denver-nuggets","Denver Nuggets","1584480",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531047","jerian-grant","Jerian Grant","G","NY","new-york-knicks","New York Knicks","1572360",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528353","tony-snell","Tony Snell","SG","CHI","chicago-bulls","Chicago Bulls","1535880",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113297","bruno-caboclo","Bruno Caboclo","F","TOR","toronto-raptors","Toronto Raptors","1524000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064447","delon-wright","Delon Wright","SG","TOR","toronto-raptors","Toronto Raptors","1509360",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3981","wayne-ellington","Wayne Ellington","SG","BKN","brooklyn-nets","Brooklyn Nets","1500000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596158","shane-larkin","Shane Larkin","G","BKN","brooklyn-nets","Brooklyn Nets","1500000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","david-west","David West","F","SA","san-antonio-spurs","San Antonio Spurs","1499187",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534781","gorgui-dieng","Gorgui Dieng","C","MIN","minnesota-timberwolves","Minnesota Timberwolves","1474440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991041","mitch-mcgary","Mitch McGary","PF","OKC","oklahoma-city-thunder","Oklahoma City Thunder","1463040",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","caron-butler","Caron Butler","SF","SAC","sacramento-kings","Sacramento Kings","1449187",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982340","justin-anderson","Justin Anderson","F","DAL","dallas-mavericks","Dallas Mavericks","1449000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488653","mason-plumlee","Mason Plumlee","C","POR","portland-trail-blazers","Portland Trail Blazers","1415520",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993873","jordan-adams","Jordan Adams","SG","MEM","memphis-grizzlies","Memphis Grizzlies","1404600",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064482","bobby-portis","Bobby Portis","C","CHI","chicago-bulls","Chicago Bulls","1391160",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","andrea-bargnani","Andrea Bargnani","C","BKN","brooklyn-nets","Brooklyn Nets","1362897",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488958","solomon-hill","Solomon Hill","SF","IND","indiana-pacers","Indiana Pacers","1358880",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2581177","rodney-hood","Rodney Hood","SG","UTAH","utah-jazz","Utah Jazz","1348440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064291","rondae-hollis-jefferson","Rondae Hollis-Jefferson","F","BKN","brooklyn-nets","Brooklyn Nets","1335480",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4232","alonzo-gee","Alonzo Gee","SF","NO","new-orleans-pelicans","New Orleans Pelicans","1320000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528210","tim-hardaway-jr.","Tim Hardaway Jr.","SF","ATL","atlanta-hawks","Atlanta Hawks","1304520",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112335","nikola-jokic","Nikola Jokic","C","DEN","denver-nuggets","Denver Nuggets","1300000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530780","shabazz-napier","Shabazz Napier","G","ORL","orlando-magic","Orlando Magic","1294440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135046","tyus-jones","Tyus Jones","PG","MIN","minnesota-timberwolves","Minnesota Timberwolves","1282080",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443","sasha-kaun","Sasha Kaun","C","CLE","cleveland-cavaliers","Cleveland Cavaliers","1276000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457","brandon-rush","Brandon Rush","F","GS","golden-state-warriors","Golden State Warriors","1270964",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3930","cartier-martin","Cartier Martin","PF","DET","detroit-pistons","Detroit Pistons","1270964",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452","javale-mcgee","JaVale McGee","C","DAL","dallas-mavericks","Dallas Mavericks","1270964",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528779","reggie-bullock","Reggie Bullock","SF","DET","detroit-pistons","Detroit Pistons","1252440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102529","clint-capela","Clint Capela","C","HOU","houston-rockets","Houston Rockets","1242720",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064517","jarell-martin","Jarell Martin","F","MEM","memphis-grizzlies","Memphis Grizzlies","1230840",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530596","andre-roberson","Andre Roberson","G","OKC","oklahoma-city-thunder","Oklahoma City Thunder","1210800",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2594816","p.j.-hairston","P.J. Hairston","SF","CHA","charlotte-hornets","Charlotte Hornets","1201440",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4376","boban-marjanovic","Boban Marjanovic","C","SA","san-antonio-spurs","San Antonio Spurs","1200000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3971","earl-clark","Earl Clark","SF","BKN","brooklyn-nets","Brooklyn Nets","1185784",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4229","reggie-williams","Reggie Williams","SF","NO","new-orleans-pelicans","New Orleans Pelicans","1185784",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032976","rudy-gobert","Rudy Gobert","C","UTAH","utah-jazz","Utah Jazz","1175880",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064520","jordan-mickey","Jordan Mickey","F","BOS","boston-celtics","Boston Celtics","1170960",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3979","toney-douglas","Toney Douglas","PG","NO","new-orleans-pelicans","New Orleans Pelicans","1164858",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991281","archie-goodwin","Archie Goodwin","SG","PHX","phoenix-suns","Phoenix Suns","1160160",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488999","cj-wilcox","CJ Wilcox","G","LAC","la-clippers","LA Clippers","1159680",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2580365","larry-nance-jr.","Larry Nance Jr.","PF","LAL","los-angeles-lakers","Los Angeles Lakers","1155600",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6635","chris-copeland","Chris Copeland","SF","MIL","milwaukee-bucks","Milwaukee Bucks","1150000",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309097","damjan-rudez","Damjan Rudez","SF","MIN","minnesota-timberwolves","Minnesota Timberwolves","1149500",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983727","rj-hunter","RJ Hunter","G","BOS","boston-celtics","Boston Celtics","1148640",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489716","matthew-dellavedova","Matthew Dellavedova","PG","CLE","cleveland-cavaliers","Cleveland Cavaliers","1147276",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993874","kyle-anderson","Kyle Anderson","SF","SA","san-antonio-spurs","San Antonio Spurs","1142880",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531364","josh-huestis","Josh Huestis","F","OKC","oklahoma-city-thunder","Oklahoma City Thunder","1140240",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153165","chris-mccullough","Chris McCullough","F","BKN","brooklyn-nets","Brooklyn Nets","1140240",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3155535","kevon-looney","Kevon Looney","C","GS","golden-state-warriors","Golden State Warriors","1131960",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4247","wesley-johnson","Wesley Johnson","F","LAC","la-clippers","LA Clippers","1100602",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4250","luke-babbitt","Luke Babbitt","F","NO","new-orleans-pelicans","New Orleans Pelicans","1100602",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464","henry-walker","Henry Walker","SF","MIA","miami-heat","Miami Heat","1100602",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4023","garrett-temple","Garrett Temple","SG","WSH","washington-wizards","Washington Wizards","1100602",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA
