"Summary","Game_Id"
"LeBron James jokes about how he has to drink wine to alter his free throw shooting, especially after an air ball at the line tonight. (0:44) LOS ANGELES -- — When LeBron James checked the stat sheet as he left the Staples Center court after his latest high-scoring Christmas victory, he realized the Lakers had scored 138 points with a mere 22 from him. The NBA champions already look like they could be even better this year. In their second game of the new season, even Luka Doncic didn't stand a chance of keeping up. Anthony Davis scored 28 points and James became the second-leading Christmas scorer in NBA history during the Los Angeles Lakers' 138-115 victory over the Dallas Mavericks on Friday night. Montrezl Harrell scored 17 of his 22 points in the second half, and Dennis Schröder had 18 points and six assists in a second strong game for both new additions to the champs. Los Angeles outrebounded Dallas 53-27 and closed out its first win of the season with a dominant fourth quarter. “We have the ability to where we can have four, maybe even five guys that can score in the 20s any given night,” James said. “As long as we defend and we’re efficient, it’s a beautiful thing to see.” Doncic had 27 points and seven assists in his first starring role in the NBA’s showcase Christmas evening game for Dallas. Josh Richardson and Trey Burke had 17 points apiece as the Mavs started 0-2 with a late fade. Dallas' three offensive rebounds were fewer than Harrell, who had five. “You can’t win a game where the second-chance points are 35-0,” Doncic said. “It’s as simple as that. We box out, we win the game."" The Lakers were aggressive and accurate from the opening tip, taking a 69-57 halftime lead while hitting 61.4% of their shots. Doncic went 3 for 10 in the first half but combined with Burke for 22 points in the third quarter to keep it close. “The more we play with each other, the more we’re going to figure things out,” Davis said. “We prided ourselves on not losing two in a row last year, so we wanted to come out and make sure we do that.” HOLIDAY CHEERS James moved into second place behind Kobe Bryant for the most points scored on Christmas, passing Oscar Robertson in the third quarter. James has 383 points in 15 games on Christmas, while Bryant had 395 in 16 holiday appearances. TIP-INS Mavericks: Kristaps Porzingis is on the Mavericks’ trip while recovering from knee surgery in October. Coach Rick Carlisle said the Latvian big man is “making progress all the time. I’m confident in saying it’s weeks, not months (before his return, but that’s all I’m going to tell you. He has a ways to go.” ... This was Dallas' only scheduled meeting with the Lakers this season. Lakers: Davis was accidentally elbowed in the face by Burke in the first quarter. He had a split lip, but stayed in. ... ESPN reported Schröder has already opened contract extension talks with LA, and the German guard confirmed he would “love to” sign a long-term deal: “It's just got to be fair on both sides.” ... Wesley Matthews, Marc Gasol and Alfonzo McKinnie all scored their first points for the Lakers after going scoreless in the opener. ... They wore powder-blue warmups over their silver-on-white Christmas uniforms with blue accents.","401266799"
"Giannis Antetokounmpo says he's upset he missed the tying free throw but hopes to learn from it moving forward. (1:29) BOSTON -- — Giannis Antetokounmpo couldn't stop Jayson Tatum from knocking down a “tough, tough, tough” shot. Then the reigning MVP and defensive player of the year missed one of the easiest. Tatum banked in a fallaway, go-ahead 3-pointer in the final second, and Antetokounmpo missed a potential tying free throw with 0.4 seconds left, allowing the Boston Celtics to escape with a 122-121 victory over the Milwaukee Bucks on Wednesday night in the teams' season opener. “Ever since I was a kid, I always wanted to be in that position,” said Tatum, who scored 30 points. “If it goes down or not, that’s what I work so hard for. You just want to be in that moment.” Jaylen Brown scored 33 points for Boston, which entered the fourth quarter leading by 17 points. The Celtics trailed 120-119 when Tatum dribbled the clock down from 8.9 seconds before lofting a high-arcing 3 over Antetokounmpo  that kissed the glass on its way down. “I think aside from the ball going in the basket, I’m not sure we could have defended Tatum much better than we did,"" Bucks coach Mike Budenholzer said. ""I thought Giannis did a great job individually, great contest. Credit to Tatum, he banked in a 3 at the end of the clock.” Antetokounmpo called it a “tough, tough, tough 3.” Tatum said the glass wasn't really part of the plan. “Once I let it go I knew it was going to hit the backboard,” he said. “But I didn’t necessarily try.” The ensuing inbounds pass was thrown at the rim and Antetokounmpo tried to tip it in, but he was fouled. He made the first foul shot, but bounced the second off the front of the rim. “Obviously, there’s a bit of a weight on your shoulder because you know if you miss, that’s it for your team,"" said Antetokounmpo, who scored 18 of his 35 points in the fourth quarter. “I’m a winner. I want to do whatever it takes for my team to win. But you learn from every situation that basketball puts you in.” Khris Middleton had 27 points and 14 rebounds and big offseason acquisition Jrue Holiday scored 25 points for Milwaukee. The Bucks had the best record in the NBA in each of the past two seasons but didn’t make it out of the Eastern Conference finals. Milwaukee led by nine points, 48-39, midway through the second quarter before Boston rolled off 10 straight points and 19 of the next 23. Boston led 101-84 after three, but Antetokounmpo outscored the Celtics 10-2 over a two-minute span midway through the fourth to cut a 10-point Celtics lead to 109-107. “We took a good hit and kept ticking,"" Celtics coach Brad Stevens said. TOMMY POINT The Celtics observed a moment of silence for Tommy Heinsohn before the game and played a tribute video at the first break for the player, coach and broadcaster who was with the team for more than 60 years and all 17 of its NBA titles. Heinsohn, who died last month at the age of 86, won eight championships in nine years as a Celtics player from 1956-65. He won three more titles as a coach and was the fourth person inducted in the basketball Hall of Fame as both a player and a coach. The Celtics lowered eight of their championship banners courtside, picking the ones they deemed to have special meaning to Heinsohn. TIP-INS Bucks: During the game, the Bucks exercised their fourth-year team option on guard Donte DiVincenzo for the 2021-22 season. DiVincenzo had 15 points and five assists. Celtics: Newcomers Jeff Teague scored 19 points in 25 minutes, and Tristan Thompson had 12 points and eight rebounds.","401266804"
"Steph Curry goes for 20 points and 10 assists in his first regular-season game since March as Golden State falls to Brooklyn on opening night. (1:41) NEW YORK -- — Kevin Durant shook off 18 months of rust in a matter of minutes. Durant looked good as new against his old team, Kyrie Irving was even better and the Brooklyn Nets emphatically kicked off the Steve Nash era with a 125-99 victory over the Golden State Warriors on Tuesday night in the NBA's season opener. Durant finished with 22 points in 25 minutes of his first official game since rupturing his Achilles tendon while playing for Golden State in Game 5 of the 2019 NBA Finals. It's a new start for Durant, but he did the same things he's been doing for years. “I tried not to make too big a deal out of this whole thing and realize I’ve been playing this game since I was 8 years old, so just got to revert back to what I know,” Durant said. Irving led Brooklyn with 26 points and Caris LeVert scored 20 as the Nets led by as many as 38, pouring on the points the way the Phoenix Suns did when Nash was their point guard, or more recently Golden State did when Durant was their All-Star forward. The Nets made the playoffs last season but now are expected to contend for the Eastern Conference title after finally getting Durant and Irving on the court together. They used the first game of the shortened, 72-game season to prove they might be worth the hype. “I think our goals are a lot higher this year and we just want to be able to come in and dominate and do that consistently,” Irving said. Stephen Curry had 20 points and 10 assists for the Warriors, a depleted team that looks nothing like the powerhouse that won two titles in Durant's three seasons there. Durant left shortly after having surgery following his injury and was expected to sit out the entire 2019-20 season even before it was suspended in March because of the coronavirus pandemic. Teammates who have worked out with him said the four-time scoring champion was back in top form and Durant quickly backed up their boasts in a mostly empty Barclays Center. He made his first three shots, one a 3-pointer and another while being fouled, and was in double figures in fewer than five minutes. He did everything but keep up with Irving, who made three 3-pointers and had 17 points in 9 1/2 minutes of the opening quarter, when the Nets led by as many as 21. Irving, himself coming back from injury after playing just 20 games last season because of shoulder problems, had Brooklyn’s last two baskets of the first half, including a deep 3-pointer with 4.1 seconds left that made it 63-45. Warriors coach Steve Kerr said he was happy for Durant but upset with what he saw from his team, trying to bounce back after winning a league-low 15 games last season. “Both Kevin and Kyrie just kind of had their way in the first half,"" he said. ""So the lack of physicality and competition were the most disappointing things.” Durant then scored 10 more in Brooklyn's 36-point third quarter, ending his night for good late in the period. No. 2 pick James Wiseman started at center despite his limited preparation and had 19 points and six rebounds. But the Warriors, playing without Draymond Green because of a sore right foot, need to find more shooting around Curry with Klay Thompson set to miss a second straight season. Andrew Wiggins was 4 for 16 for his 13 points and Kelly Oubre Jr. was 3 for 14. TIP-INS Warriors: Kerr said Green planned an individual workout Tuesday and would hopefully do some group work Wednesday when they remained in New York to practice. ... Wiseman, at 19 years, 266 days, became the third-youngest Golden State player to start a game behind Andris Biedrins (18, 352) and Anthony Randolph (19, 179). ... The Warriors signed Juan Toscano-Anderson, who started six games for them last season, to a two-way contract. Nets: The Nets snapped a seven-game losing streak in season openers. They are 1-0 for the first time since Nov. 3, 2012, their first game at Barclays Center after moving from New Jersey. ... Brooklyn re-signed G Chris Chiozza to a two-way contract Tuesday. He played in 18 games for the Nets last season. ... The Nets honored the essential workers who have helped New York fight the coronavirus, raising a banner on one end of Barclays Center. TRAVELING FOR THE HOLIDAYS Golden State is starting the season on a four-game Eastern road trip, including a Christmas game at Milwaukee. It’s the first time the Warriors began in the Eastern time zone since 1975.","401266805"
"The Clippers are fueled by Paul George scoring 33 points on 13-of-18 shooting from the field as they go on to defeat the Lakers on opening night 116-109. (2:15) LOS ANGELES -- - After the Los Angeles Lakers got their championship rings, the Los Angeles Clippers gave a performance that showed this retooled team is determined to contend for its own jewelry several months from now. Paul George scored 26 of his 33 points in the second half, Kawhi Leonard added 26 points and the Los Angeles Clippers rallied past the Los Angeles Lakers on the NBA champions' ring ceremony night for a 116-109 victory Tuesday. George went 13 of 18 with five 3-pointers in an outstanding first game since agreeing to add four years and $190 million to his contract with the Clippers, who never trailed in the latest meeting of Southern California's two NBA powerhouses. The Clippers beat the Lakers in the season opener for the second straight year while winning coach Tyronn Lue's debut. The Clippers stayed in their locker room while the Lakers received their rings, but they emerged with purpose and determined play - from their two superstars in particular. ""Our focus was on us,"" Lue said. ""The Lakers, they deserved that ring. They had a great year, and you can't take nothing away from them. Our focus wasn't really on the Lakers. They were the best team last year, so congratulations to them again, but now we're moving on."" LeBron James scored 22 points and Anthony Davis had 18 for the Lakers just 72 days after they finished off the Miami Heat in the NBA bubble. James said he turned his ankle ""pretty good"" in the second half, leading him to play just 28 minutes. ""I'm happy today is over with and we can focus on the season, but it's just a lot to process,"" James said. ""It felt weird having a basketball game today."" The Lakers returned from the shortest offseason in league history and celebrated  the franchise's 17th title, but they couldn't keep up with George and Leonard down the stretch. Lakers coach Frank Vogel also limited James' playing time and kept Davis to 31 minutes, anticipating the long grind ahead on his veterans after a 10-week offseason. ""It's not ideal, but I do feel it's necessary to manage those guys' minutes the right way,"" Vogel said. ""Getting through this stretch healthy is a priority, and evaluating how our new guys fit is a priority when we haven't had a normal amount of time to do that. The five guys on the floor have got to be better than they were tonight."" Serge Ibaka scored 15 points in his debut for the Clippers, who hadn't played since blowing a 3-1 playoff series lead to Denver and ruining a much-anticipated conference final showdown with the waiting Lakers in the bubble. The collapse led to coach Doc Rivers' departure, and Lue moved down the bench to take over a star-studded team with several new additions. The Lakers fell behind by 22 points under the ring hangover in the first quarter, but they erased all but two points of the deficit in the second. The Clippers pulled away late in the third with George scorching a series of one-on-one defenders. He scored 11 more points in the fourth to seal it. ""We're not thinking about last year,"" Leonard said. ""It's a different team. I'm just happy that we kept playing basketball the right way. Even if we lost the lead, we turned around and kept playing our basketball. We ran our offense, and that's what we take pride in tonight. Everybody had each other's back and was staying positive."" TIP-INS Clippers: Nicolas Batum and Ibaka started for their new club. ... Former Lakers Lou Williams and Ivica Zubac scored 11 points apiece. Lakers: James believes he will be fine to play on Christmas, saying he'll get extensive treatment. He also joked about another solution: ""I'll drink some wine that will flow right to the ankle."" ... Dennis Schröder and fellow newcomer Marc Gasol were in Vogel's starting lineup. Gasol had no points and five fouls in 12 minutes. ... Wesley Matthews also went scoreless in his Lakers debut. DEBUTS Batum had three points and six assists in 28 minutes in his Clippers debut, while new $64 million swingman Luke Kennard had four points in 21 minutes off the bench. Montrezl Harrell had 17 points and 10 rebounds in a strong debut after moving down the hallway from the Clippers to the Lakers last month. Schröder also was impressive in his Lakers debut, with 14 points, 12 rebounds and eight assists. ""Those guys are going to be big-time players for us,"" Vogel said.","401266806"
"NBA viewers watched 81.5 million hours of live games on ABC, ESPN and TNT during the opening week of the season, up 95% from opening week in 2019. Kings first-round draft pick Tyrese Haliburton is off to an intriguing start, racking up quality assists and hitting 3s, but he wasn't the only player making box score noise on Tuesday.","401267150"
"Damantas Sabonis goes for 32 points as the Pacers win their season opener vs. the Knicks 121-107. (2:18) INDIANAPOLIS -- — Victor Oladipo took matters into his own hands after a sluggish first half Wednesday night. He drove to the basket, made shots and wound up scoring 16 of his 22 points in the final 24 minutes to lead the Indiana Pacers past the New York Knicks 121-107 on opening night. “He wanted to be assertive in that second half,"" new coach Nate Bjorkgren said after collecting his first career win. “I thought he was very aggressive, attacking the basket more, looking to shoot it more. I liked his aggressive mentality on both ends of the floor."" Domantas Sabonis finished with a career-high 32 points, along with 13 rebounds and five assists to help Indiana win its fourth opener in five years. RJ Barrett finished with 26 points and Alec Burks had 22 for New York, which lost on opening night for the fourth time in five years and the first time in coach Tom Thibodeau's tenure. And after a strong start, Thibodeau certainly expected a stronger finishing punch from his team. “The way we played in the first half is the way we need to continue to play,"" he said. “We probably played 24 minutes of good basketball and to win on the road, you have to do more than that."" It wasn't pretty and with only a few dozen people in the Bankers Life Fieldhouse stands, the energy was lacking, too. But Oladipo's opening outburst in the second half changed everything. The two-time All-Star scored the Pacers' first 11 points in the third quarter then found T.J. Warren for a breakaway layup to give the Pacers a 78-77 lead with 5:50 left in the quarter. Indiana never trailed again. The Pacers extended the margin to 83-77 after three, made it a double-digit game early in the fourth and pulled away midway through the fourth. “I’m just going to go out there and be assertive, be aggressive,"" Oladipo said. “Everything else will take care of itself."" TIP-INS Knicks: Barrett played a nearly perfect first half, going 8 of 8 from the field, 3 of 3 on 3s and 1 of 2 at the free throw line. He finished 11 of 15 from the field. ... No. 8 pick Obi Toppin had nine points on 3-of-12 shooting in his NBA debut. ... Mitchell Robinson, who broke the league's single-season field goal percentage record last season, struggled with fouls all night and was 1 of 2 from the field with three points. ... Julius Randle had 17 points and nine rebounds. ... The Knicks had 16 turnovers. Pacers: T.J. Warren, who was so impressive in the bubble, wasn't himself after returning from a foot injury. He missed his first six shots, didn't score in the first half and wound up with five points. ... Myles Turner matched his career high with eight blocks. ... Malcolm Brogdon had 21 points, seven rebounds and eight assists. ... Indiana had a 49-40 rebounding advantage. HURTING Knicks rookie Immanuel Quickley's debut didn't last long. The 25th overall pick in last month's draft played just 12 minutes and took only three shots before leaving with a hip pointer. He finished with five points, one rebound, one assist and one steal — and his status for Game 2 is unclear, too. “He’ll be examined (Wednesday and Thursday),"" Thibodeau said. “He had a great impact when he went into the game in the first half. Whoever the next guy is has to get in there and be ready.""","401267151"
"Nikola Vucevic sends a beautiful assist to Evan Fournier who cuts backdoor to the hoop for an and-1 in the final minute of action. (0:20) ORLANDO, Fla. -- — For a third time in the past four years, the Orlando Magic opened their season on their home court with a stirring victory beat the rival Miami Heat. Clearly, though, it will take more than just a victory over the defending Eastern Conference champion Heat for the Magic to back up forward Aaron Gordon’s bold talk of the team being ""overlooked.’’ Evan Fournier hit a go-ahead 3-pointer late in the fourth quarter, converted a three-point play off another driving layup in the final minute and scored 25 points in the Magic’s 113-107 victory over Miami on Wednesday. ""It was a good win and you always want to win the first game, especially when it’s at home,’’ said Fournier, who scored nine points in the final period for Orlando. ""It’s definitely rewarding to win against a team like Miami because it’s always tough to play against them.’’ The Sunshine State rivals opened the regular season against one another for the sixth time. Oddly, the two rivals have started their seasons in Orlando four times in the past five years. The Magic are 5-1 in their six openers against their rivals from South Florida. Bam Adebayo led Miami with 25 points and 11 rebounds, Goran Dragic added 20 points, and Jimmy Butler had 19 points and seven assists. The Heat turned the ball over 22 times, leading to 24 Magic points. ""One, empty possessions. Two, we didn’t get the necessary ball movement … and thirdly, (the Magic) are a good defensive team,’’ said Heat coach Erik Spoelstra’s, whose team was playing for the first time since losing to the Los Angeles Lakers in the NBA Finals in October. Miami led 83-79 after three periods and it was up 93-91 with 4:29 to play following Adebayo's dunk. However, Fournier soon after swung the momentum to the Magic’s side with his strong finish. Fournier, who is looking to bounce back this season after struggling in last season’s playoffs, made all three of his shots in the fourth quarter. Gordon had 20 points and seven rebounds, Terrence Ross chipped in 19 and Nikola Vucevic added 15 points and 11 rebounds. Point guard Markelle Fultz added 15 points and made two clutch free throws with 1:11 to play. Gordon is confident that the Magic can open some eyes with their play this season. ""I don’t think, outside of Orlando, people have a lot of belief in us,’’ said the forward, who made 8 of 11 shots. ""I don’t think they think that we’re going to become potential contenders or even have a playoff slot and I don’t think that’s true. I feel like we’re really ready to make that next leap.’’ TIP-INS Heat: Dragic, who played well despite struggling with a foot injury much of training camp, was upset with his team’s hustle. ""We talked and thought we did not play hard enough,’’ Dragic said. ""This is what we need to correct.’’ Magic: The Magic held a moment of silence prior to tipoff to honor franchise co-founder Jimmy Hewitt. He died last month at the age of 79. Hewitt, along with Pat Williams, helped bring the NBA in the 1989-90 season.","401267152"
"Russell Westbrook scores 21 points, while dishing 15 assists and bringing in 11 rebounds vs. the 76ers. (1:29) PHILADELPHIA -- — The 76ers have gone more than a year without losing in Philadelphia, a stretch that included a coaching change, a roster revamp, and a pandemic hiatus. The constant? Joel Embiid simply dominant down the stretch. Embiid scored 15 of his 29 points in the fourth quarter and grabbed 14 rebounds to lead the Philadelphia 76ers to a 113-107 win over Washington on Wednesday night and spoil Russell Westbrook’s triple-double Wizards’ debut. The Sixers haven’t lost at home since Dec. 20, 2019. Westbrook and Bradley Beal were fantastic in spurts in the opening-night backcourt pairing that nearly handed 76ers coach Doc Rivers a loss in his Philadelphia debut. Westbrook had 21 points, 15 assists and 11 rebounds to wow the Wizards after being acquired in the big deal that sent former cornerstone John Wall to the Houston Rockets. Beal, a two-time All-Star who was second in the league in scoring last season, had 31 points. “Not good enough. I’m kind of disappointed in myself,” Westbrook said. “There were plays where I could have had a better game.” Embiid, sensational in the fourth, and Shake Milton, who scored 19 points off the bench, were the go-to scorers late, and Ben Simmons sealed the win with a monster dunk in the waning moments. Simmons had 16 points — one less than Embiid scored in the fourth. “He’s the focal point. The ball is going to Embiid on every single play,” Beal said. “He’s a hassle down there.” Embiid was nearly unstoppable in the post in the fourth, getting the ball on five straight possessions at one point and turning them into buckets that wiped out a 10-point deficit. His driving layup with 1:09 left put the Sixers up 105-103, and he finished 10 of 17 from the floor. “I don’t think anybody can stop me, especially with the mentality I have this year,” Embiid said. The Sixers made their major change on the bench, hiring Rivers to replace Brett Brown and wake up a team that was swept out of the first round of the playoffs last year. Rivers has to find a way to make the Embiid-Simmons pairing work — two All-Stars who have yet to get the most of their prodigious talents and have frustrated fans with their flaws. Simmons showed an early willingness to try and fix his — making shots from beyond 15 feet. Simmons was encouraged by new teammate Dwight Howard, who won a ring last season with the Lakers, to stick around postgame and work on his shooting. Both players stayed on the court and Howard waved toward the stands — mostly security guards and team employees — to get louder during a shooting drill. Simmons was the subject of trade rumors, though new head decision maker Daryl Morey said the guard was not on the trading block. “Dwight’s been pushing me to get better. He wants me to be great,” Simmons said. “I really appreciate that. It makes you want to work.” TIP-INS Wizards: Israeli teen Deni Avdija scored seven points in his NBA debut for the Wizards. The 19-year-old was the ninth overall pick in the draft and had played for the Tel Aviv Maccabi club in Israel’s Premier League. “I know he’s only 19 years old but he plays with a passion, plays with a determination that I like,” coach Scott Brooks said. ... Beal and Westbrook each had six turnovers and Washington had 20 overall. 76ers: The 76ers bench largely outplayed the starters. Howard had 10 rebounds, Furkan Korkmaz scored 11 points and first-round pick Tyrese Maxey was a burst of energy early and had six points. SIR CHARLES PREDICTS TNT analyst Charles Barkley played with Brooks and roomed with him, too, when they played for the 76ers. Barkley put some pressure on his old teammate when he predicted the Wizards would make the playoffs. “I’ll tell you what, he’s guaranteed a lot and very rarely it comes through,” Brooks said. “My job is to take care of my former roommate and pay him back. ... Hopefully, we can have a good year and make the playoffs. I like our chances.” Brooks is entering the final season of his five-year, $35 million contract. THAT’S ENTERTAINMENT The 76ers had drummers, the cheer team held signs that read “Make Some Noise,” a DJ blasted music and the mascot Franklin roasted the Wizards with humorous signs to liven up an empty Wells Fargo Center.","401267173"
"Zion Williamson climbs the ladder and gets a big block on OG Anunoby. (0:23) TAMPA, Fla. -- — The Toronto Raptors had their home floor shipped 1,300 miles when they relocated to Tampa for at least the start of the NBA season. Yet it was the New Orleans Pelicans who looked at home at Amalie Arena in the season opener for both teams. JJ Redick converted a four-point play with just over a minute remaining and finished with 23 points, and Brandon Ingram led all scorers with 24 points as the Pelicans rallied from an 11-point deficit and beat the Raptors 113-99 on Wednesday night. Zion Williamson had a big second half for the Pelicans and finished with 15 points and 10 rebounds. Eric Bledsoe and Steven Adams scored 18 and 16 points, respectively, in their first games with the Pelicans, who delivered new coach Stan Van Gundy a victory in his New Orleans debut. “I’d say that we fought very hard in a game that was very, very frustrating,” Van Gundy said. “We were turning the ball over, we were in foul trouble, not a lot was going right for us. We hung in there and kept fighting and then made enough plays and enough shots to pull away.” Pascal Siakam led the Raptors with 20 points. Kyle Lowry finished with 18 points and 10 assists. Because of the current Canadian restrictions on cross-border travel due to the coronavirus pandemic, the Raptors are scheduled to play their first 17 “home” games at Tampa’s Amalie Arena. The second half of the NBA’s schedule will be released later. Lowry hit four 3-pointers in the second quarter, and when Siakam made consecutive 3-pointers, the Raptors opened their largest lead of the game at 11 points. Redick hit a couple 3s late in the second period, but the Pelicans went into the break trailing 57-50. Ingram spoke on the importance of Redick to the Pelicans. “He’s good to have around from a professionalism standpoint, so we like to have him around,” Ingram said. “We love that he can shoot the basketball and when he’s open he needs the basketball.” Early in the second half, Lonzo Ball and Bledsoe hit 3-pointers in a 9-0 run. Then, Ball and Ingram did all the scoring for the Pelicans on a 10-2 run that finished the third quarter and gave the Pelicans an 88-79 lead. They scored 38 points in the period. <U+2033>(The third quarter) ... zapped our energy pretty big time,” Toronto coach Nick Nurse said. “We did seem to lose a little energy and maybe ran out of a little gas, too.” About 3,800 people attended the game, and Siakam said fans in the stands makes a difference. “I don’t know if it’s all Raptors fans or what the case might be, but I thought it was cool, just having people around it,” Siakam said. “Obviously we’re blessed that we have some people, some type of energy in the crowd to make the atmosphere a little better.” TIP-INS Pelicans: Williamson, who averaged only 27.8 minutes over 24 games in an injury-filled rookie season, went to the bench with three fouls with 8:10 left in the first half. He did play 30 minutes. ... New Orleans shot 52.5% in the game and hada 45-35 rebound advantage. Raptors: The loss ended Toronto’s seven-game win streak in season openers. ... It was Lowry’s ninth straight opening-day start for the Raptors. ... The Raptors have seven undrafted players on their season-opening roster.","401267174"
"Trae Young throws an alley-oop from half court to John Collins who goes up to throw down a one-handed dunk to cap the fast break for the Hawks. (0:19) CHICAGO -- — Trae Young was tough to stop in his first two NBA seasons. Surrounded by more talent than ever before, he could become a nightmare for the league in his third year. Young scored 37 points and the revamped Atlanta Hawks pounded Chicago 124-104 on Wednesday night, spoiling Billy Donovan's debut as Bulls coach. “Just being able to go out there and put on a show in the first game was really good,” Young said. “Not every night obviously is going to be like this, but it's really good to have an opening game like this.” Atlanta shot 54% (43 for 80) from the field and had seven players score in double figures. Cam Reddish had 15 points and John Collins finished with 14. “All of our guys played well. All of our guys played together,” coach Lloyd Pierce said. Looking for their first playoff berth since 2017, the Hawks signed Bogdan Bogdanovic, Danilo Gallinari, Rajon Rondo and Kris Dunn during free agency. Rondo and Dunn were held out on opening night, but Bogdanovic had 15 points and seven rebounds, and Gallinari scored 13. While the newcomers could give Atlanta a big lift, the dynamic Young remains the engine that drives the Hawks. He seemingly scored at will against the Bulls, going 10 for 12 from the field, 5 for 6 from 3-point range and 12 for 14 at the line. He also had seven assists and six rebounds in just 26 minutes. “The way we spaced, it opened up a lot of driving lanes and gaps to the rim for either shots at the rim or if they helped, we had shooters open,” Young said. Chicago cleaned out its front office and fired coach Jim Boylen after it went 22-43 last year during its third consecutive losing season. Donovan was hired in September, and it looks as if he has quite the job ahead of him. Zach LaVine scored 22 points and Lauri Markkanen had 21 points and seven rebounds in a solid start to an important season for the 23-year-old forward. But the Bulls struggled defensively and were careless with the ball at times, finishing with 17 turnovers. “We did not help each other well enough defensively,” Donovan said. Patrick Williams, the No. 4 overall pick in this year's draft, had 16 points for Chicago in his NBA debut. The 19-year-old Williams became the youngest player in Bulls history to start their first game of the season. Young led the way as Atlanta grabbed control in the first half. He found Collins for an alley-oop jam that made it 66-46 with 4:49 left. He had 27 points on 7-for-9 shooting at the break, helping the Hawks to an 83-59 halftime lead. “We just didn't come to play as a team,” Bulls center Wendell Carter Jr. said. TIP-INS Hawks: Dunn (right knee) missed the game against his former team. Dunn played for the Bulls for the past three seasons before signing a $10 million, two-year contract with the Hawks in free agency. “He's just at a point where he's trying to get right,” Pierce said. “He's been doing some non-contact activity.” ... C Clint Capela (left Achilles soreness) and Rondo (health and safety protocols) also were held out. Asked if it could be a lingering issue with Capela, Pierce said: “No, I just thought he was sore.” Bulls: F Thaddeus Young missed the opener because of an infection in his lower left leg. ... Donovan didn't reveal his starters until right before his first game. He went with Williams, Markkanen, LaVine, Carter, and Coby White, but he said staying flexible is important this year because of COVID-19 protocols. “I think we've got to do a good job, players and coaches, of making sure we're all staying ready,"" he said. ROOKIES While Williams started in his NBA debut, Atlanta rookie Onyeka Okongwu was sidelined by a foot injury. Okongwu, a 6-foot-9 center from Southern California who was selected by the Hawks with the No. 6 pick in the draft, will be re-evaluated on Monday, the day of Atlanta’s home opener against Detroit.","401267175"
"Ja Morant stuns the Spurs with an impressive dunk after throwing the ball off the glass to himself for a two-handed slam. (0:29) MEMPHIS, Tenn. -- — DeMar DeRozan had 28 points and nine assists, Dejounte Murray added 21 points as the San Antonio Spurs used a balanced attack to defeat the Memphis Grizzlies 131-119 on Wednesday night, overcoming a huge game by Ja Morant. Morant -- the reigning rookie of the year -- had 34 of his career-high 44 points in the second half. While that helped carry the Grizzlies offensively, it wasn’t enough to put a deep dent in San Antonio’s double-digit lead through much of the second half. “I’m not happy at all,” Morant said when asked about the career-high, adding: “We came up short. So, learning from this game and prepare for the next.” While the game tipped off the Grizzlies 20th season in Memphis, things were toned down from the normal baptism of a new campaign. FedExForum was void of any fans, leaving any crowd noise to recorded reactions. “I thought our guys, our young guys competed hard, really showed themselves well for the first game we played together,” Spurs coach Gregg Popovich said. He later added that Murray’s defense “did a good job making Morant work.” “At the end, I think we were probably a little bit tired. But Morant just took it in his own hands and decided to attack the rim. I don’t think we got back really well the last six, seven minutes of the game. But, fortunately, we were able to continue scoring.” LaMarcus Aldridge added 20 points for San Antonio, while Lonnie Walker IV and Keldon Johnson had 16 each, part of seven Spurs finishing in double figures. “I think we got a little sloppy toward the end,” Murray said. “But like I said, we fought, we played together, and we made it happen and we came out with a win.” Dillon Brooks scored 16 for the Grizzlies, while Jonas Valanciunas added 15 points and 13 rebounds. The Spurs, who fell behind early as Memphis was connecting on 3-pointers, clamped down on defense in the second quarter. The stingy defense and much better shooting by the Spurs helped San Antonio to a 66-53 lead at the break. “They really picked up their pressure in the second quarter, which I think really think impacted both sides of the ball,” Memphis coach Taylor Jenkins said. TIP-INS Spurs: Fourth-year G Derrick White was out recovering from left toe surgery. …Wore their City Edition jerseys with the fiesta colors – teal, pink and orange – across the chest and down the side of the shorts. … G Patty Mills connected on a 3-pointer in the second quarter, moving him ahead of Allen Iverson for 99th on the all-time made 3-pointer list with 1,060. Grizzlies: Are 9-17 in home openers, and had won six of their last eight entering the game. …Memphis remained without F Jaren Jackson Jr. (left knee meniscus surgery) and swingman Justise Winslow (left hip displacement). … Valanciunas reached 1,000 career rebounds in the third quarter. DANCIN’ POP: Spurs swingman Lonnie Walker IV apparently is trying to help coach Gregg Popovich into music, teaching the San Antonio coach about some of the better rap artist. “The only ones that I listen to are the ones you can dance to,” Popovich said. “If you can’t dance to it, then it’s not good.”","401267177"
